longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,phone,ceo,gods,sect,build_type,org_type,x,y,geom_twnspcode
120.36380917113753,23.012052317398958,NP300,316628181,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,善隱寺,67000,臺南市新化區大坑里11鄰大坑尾19號,06-5980232,李石定,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,184787.48,2545759.25,6701800
120.95908086474232,24.77402237813519,NP300,316630162,10708,0,"Aug 11, 2018 12:31:29 AM","Aug 11, 2018 12:31:29 AM","OPEN DATA-10708",內政資料開放平臺,獅岩宮,10018,新竹市香山區東香里2鄰獅頭5-1號,03-5382461,孫進壽,百姓公,道教,適用監督寺廟條例寺廟,其他,245862.1,2740748.87,1001803
120.33097983219785,22.7770583200905,NP300,316629008,10708,0,"Aug 11, 2018 12:31:12 AM","Aug 11, 2018 12:31:12 AM","OPEN DATA-10708",內政資料開放平臺,觀水宮,64000,高雄市燕巢區角宿里滾水路一五○號,07-6164627,黃連進,謝府元帥,道教,其他,管理委員會制,181304.0,2519751.76,6402100
121.34779560706149,24.95336961976712,NP300,316630541,10708,0,"Aug 11, 2018 12:31:35 AM","Aug 11, 2018 12:31:35 AM","OPEN DATA-10708",內政資料開放平臺,鶯歌南興宮,65000,新北市鶯歌區建國路257號,02-26792882,王明義,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,285119.865,2760657.682,6500800
120.41357916647458,22.784036091673638,NP300,316631201,10708,0,"Aug 11, 2018 12:31:46 AM","Aug 11, 2018 12:31:46 AM","OPEN DATA-10708",內政資料開放平臺,烏山天后宮,64000,高雄市燕巢區深水里烏山巷一號,07-6152729,賴俊男,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,189788.71,2520488.46,6402100
121.1964057028345,25.057682236359543,NP300,316622303,10708,0,"Aug 11, 2018 12:30:08 AM","Aug 11, 2018 12:30:08 AM","OPEN DATA-10708",內政資料開放平臺,仁德宮,68000,桃園市大園區田心村29鄰30號,03-3866259,黃興隆,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,269815.95,2772180.96,6800600
121.79757970596769,24.703307839745527,NP300,316632319,10708,0,"Aug 11, 2018 12:32:06 AM","Aug 11, 2018 12:32:06 AM","OPEN DATA-10708",內政資料開放平臺,聖清宮,10002,宜蘭縣五結鄉大吉村大吉五路181巷39號,03-9600119,游志勝,三清道祖,道教,適用監督寺廟條例寺廟,,330701.65,2733150.81,1000209
120.35533857348462,22.754206132520196,NP300,316624528,10708,0,"Aug 11, 2018 12:30:23 AM","Aug 11, 2018 12:30:23 AM","OPEN DATA-10708",內政資料開放平臺,清水寺,64000,高雄市燕巢區鳳雄里鳳旗路162號,07-6152038,潘文堅,清水祖師,道教,適用監督寺廟條例寺廟,管理委員會制,183794.25,2517210.13,6402100
120.31858455313277,23.08917467199077,NP300,316621312,10708,0,"Aug 11, 2018 12:30:03 AM","Aug 11, 2018 12:30:03 AM","OPEN DATA-10708",內政資料開放平臺,聖佛宮,67000,臺南市新市區大社里1鄰126之1號,06-5991872,林大,觀音大士,道教,適用監督寺廟條例寺廟,其他,180191.37,2554320.55,6702000
120.54154498999844,24.07789964969801,NP300,316627282,10708,0,"Aug 11, 2018 12:30:50 AM","Aug 11, 2018 12:30:50 AM","OPEN DATA-10708",內政資料開放平臺,賜福宮,10007,彰化縣彰化市大同里中華路111巷19號,04-7221414,王進福,朱李金王爺,道教,適用監督寺廟條例寺廟,管理委員會制,203383.84,2663726.42,1000701
121.43267877317115,25.0318333850534,NP300,316628887,10708,0,"Aug 11, 2018 12:31:10 AM","Aug 11, 2018 12:31:10 AM","OPEN DATA-10708",內政資料開放平臺,新莊福營協天宮,65000,新北市新莊區福營里4鄰福營路134號,02-29016093,卓哲美,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,293663.602,2769373.252,6500500
120.38052329686498,22.761405779150255,NP300,316624760,10708,0,"Aug 11, 2018 12:30:25 AM","Aug 11, 2018 12:30:25 AM","OPEN DATA-10708",內政資料開放平臺,興龍宮,64000,高雄市燕巢區橫山里東川路二一號,07-6153002,陳孟宜,開漳聖王,道教,適用監督寺廟條例寺廟,管理人(住持)制,186384.09,2517996.34,6402100
120.29376277759826,22.963154801252394,NP300,316627876,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,灣厝北極殿,67000,臺南市歸仁區新厝里大成二街16鄰30號,06-3386047,劉火榮,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,177581.09,2540377.29,6702800
121.44794200477364,25.032228388955314,NP300,316631073,10708,0,"Aug 11, 2018 12:31:44 AM","Aug 11, 2018 12:31:44 AM","OPEN DATA-10708",內政資料開放平臺,佛光山擇善寺,65000,新北市新莊區全安里新莊路543巷11號,02-22070859,蔡阿素,觀音菩薩,佛教,適用監督寺廟條例寺廟,管理人(住持)制,295203.76,2769422.013,6500500
121.0868113715251,24.976014264294797,NP300,316630070,10708,0,"Aug 11, 2018 12:31:28 AM","Aug 11, 2018 12:31:28 AM","OPEN DATA-10708",內政資料開放平臺,光耀佛堂,68000,桃園市新屋區後湖村三鄰二十五之七號,03-4773739,范姜群增,彌勒尊佛,一貫道,適用監督寺廟條例寺廟,管理委員會制,258764.442,2763123.666,6801100
120.8605593538187,23.9140526899693,NP300,316623096,10708,0,"Aug 11, 2018 12:30:13 AM","Aug 11, 2018 12:30:13 AM","OPEN DATA-10708",內政資料開放平臺,普賢蘭若寺,10008,南投縣國姓鄉南港村19鄰港頭巷31之2號,049-2452051,戴素貞,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,235803.67,2645511.76,1000810
120.88305899592972,24.079391217408322,NP300,316632344,10708,0,"Aug 11, 2018 12:32:07 AM","Aug 11, 2018 12:32:07 AM","OPEN DATA-10708",內政資料開放平臺,收圓國姓廣玄宮,10008,南投縣國姓鄉長福村大長路241號,049-2432341,廖李素蓮,北極玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,238109.54,2663820.47,1000810
120.31384991268126,23.08668170615476,NP300,316629065,10708,0,"Aug 11, 2018 12:31:13 AM","Aug 11, 2018 12:31:13 AM","OPEN DATA-10708",內政資料開放平臺,大社西興北極殿,67000,臺南市新市區大社里24鄰871號,06-5011520,康克銘,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,179705.01,2554046.75,6702000
120.26019323781135,23.021637219914282,NP300,316626957,10708,0,"Aug 11, 2018 12:30:46 AM","Aug 11, 2018 12:30:46 AM","OPEN DATA-10708",內政資料開放平臺,永康慈后宮,67000,臺南市永康區永平街475號,06-2034531,方國安,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,174171.34,2546870.54,6703100
121.23150175638824,24.938016666320863,NP300,316626067,10708,0,"Aug 11, 2018 12:30:37 AM","Aug 11, 2018 12:30:37 AM","OPEN DATA-10708",內政資料開放平臺,龍岡鴻福宮,68000,桃園市中壢區龍岡路３段582號,03-4502709,江宗邦,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,273379.537,2758932.119,6800200
120.40959462530857,23.455038233957808,NP300,316624482,10708,0,"Aug 11, 2018 12:30:23 AM","Aug 11, 2018 12:30:23 AM","OPEN DATA-10708",內政資料開放平臺,福德宮,10010,嘉義縣水上鄉柳子林段內溪村260之40地號,05-2605775,黃儀雄,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,189680.24,2594796.0,1001012
120.47359253573359,22.551571025032707,NP300,316627866,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,雙龍宮,10013,屏東縣新園鄉瓦磘村後厝路16-12號,08-8685931,李金祥,四府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,195859.62,2494724.05,1001317
121.92114899770169,25.10510521489715,NP300,316627081,10708,0,"Aug 11, 2018 12:30:48 AM","Aug 11, 2018 12:30:48 AM","OPEN DATA-10708",內政資料開放平臺,西靈巖,65000,新北市貢寮區和美里和美街49號,02-24902329,陳黃連合,觀世音菩薩,佛教,適用監督寺廟條例寺廟,管理人(住持)制,342904.1,2777736.164,6502600
120.35218575690882,22.79295274505748,NP300,316628280,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,天后宮(安招里),64000,高雄市燕巢區安招里新厝巷19號,07-6169341,吳福長,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,183489.23,2521502.14,6402100
120.95265505345131,24.812396680186062,NP300,316621489,10708,0,"Aug 11, 2018 12:30:04 AM","Aug 11, 2018 12:30:04 AM","OPEN DATA-10708",內政資料開放平臺,威靈宮,10018,新竹市北區新雅里13鄰成功路278號,03-5246172,楊昔祥,廣澤尊王,道教,適用監督寺廟條例寺廟,其他,245213.77,2744999.37,1001802
120.40807764373046,22.775520466233093,NP300,316629454,10708,0,"Aug 11, 2018 12:31:19 AM","Aug 11, 2018 12:31:19 AM","OPEN DATA-10708",內政資料開放平臺,深水觀音禪寺,64000,高雄市燕巢區深水里深中路3號,07-6152622,李淑華,三寶佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,189220.05,2519547.74,6402100
121.15648814168873,25.066128495183605,NP300,316624608,10708,0,"Aug 11, 2018 12:30:24 AM","Aug 11, 2018 12:30:24 AM","OPEN DATA-10708",內政資料開放平臺,乾元宮,68000,桃園市大園區北港村3鄰17號,03-4838279,劉英藏,三府王爺,道教,適用監督寺廟條例寺廟,管理人(住持)制,265787.46,2773111.24,6800600
121.45116244937181,25.032963453090844,NP300,316631613,10708,0,"Aug 11, 2018 12:31:53 AM","Aug 11, 2018 12:31:53 AM","OPEN DATA-10708",內政資料開放平臺,新莊慈惠堂,65000,新北市新莊區興漢里碧江街82號,02-29926636,黃彩蓮,瑤池金母,道教,適用監督寺廟條例寺廟,管理人(住持)制,295528.482,2769504.511,6500500
121.4683844438918,25.053036886102777,NP300,316630954,10708,0,"Aug 11, 2018 12:31:42 AM","Aug 11, 2018 12:31:42 AM","OPEN DATA-10708",內政資料開放平臺,新莊安國宮,65000,新北市新莊區頭前里5鄰頭前路2巷5號,02-29936656,葉重雄,劉府元帥,道教,適用監督寺廟條例寺廟,管理委員會制,297258.748,2771733.843,6500500
120.86277632163494,24.041451411874185,NP300,316631571,10708,0,"Aug 11, 2018 12:31:53 AM","Aug 11, 2018 12:31:53 AM","OPEN DATA-10708",內政資料開放平臺,泰華宮,10008,南投縣國姓鄉石門村國姓路191號,049-2723256,陳美雲,玉皇大帝,其他,適用監督寺廟條例寺廟,管理人(住持)制,236043.11,2659620.57,1000810
120.48252079715465,22.677583028203987,NP300,316631607,10708,0,"Aug 11, 2018 12:31:53 AM","Aug 11, 2018 12:31:53 AM","OPEN DATA-10708",內政資料開放平臺,顯靈宮,10013,屏東縣屏東市歸禮巷湖南里36-1號,08-7239692,康安太,五顯大帝,道教,適用監督寺廟條例寺廟,管理委員會制,196826.36,2508674.25,1001301
121.85873267383292,25.037775139630963,NP300,316629289,10708,0,"Aug 11, 2018 12:31:16 AM","Aug 11, 2018 12:31:16 AM","OPEN DATA-10708",內政資料開放平臺,慧法寺,65000,新北市雙溪區平林里外平林14號,02-00000000,蘇秋土,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,336656.048,2770236.46,6502500
120.95821142614075,24.80593673849124,NP300,316620756,10708,0,"Aug 11, 2018 12:30:01 AM","Aug 11, 2018 12:30:01 AM","OPEN DATA-10708",內政資料開放平臺,民富福德宮,10018,新竹市北區民富里5鄰延平路一段138巷52-1號,03-5212079,王清明,福德正神,道教,適用監督寺廟條例寺廟,其他,245775.26,2744283.69,1001802
120.65252726067864,24.380759495282735,NP300,316624355,10708,0,"Aug 11, 2018 12:30:22 AM","Aug 11, 2018 12:30:22 AM","OPEN DATA-10708",內政資料開放平臺,孟春黃苗祠,66000,臺中市大甲區孟春里臨江路54巷2號,04-26814264,白金財,黃苗神,道教,適用監督寺廟條例寺廟,管理人(住持)制,214752.217,2697236.321,6601100
120.65252726067864,24.380759495282735,NP300,316621009,10708,0,"Aug 11, 2018 12:30:02 AM","Aug 11, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,孟春黃苗祠,66000,臺中市大甲區孟春里臨江路54巷2號,04-26813096,梁宗聖,黃苗公,道教,適用監督寺廟條例寺廟,管理人(住持)制,214752.217,2697236.321,6601100
120.65638548696127,24.38092998461218,NP300,316627206,10708,0,"Aug 11, 2018 12:30:49 AM","Aug 11, 2018 12:30:49 AM","OPEN DATA-10708",內政資料開放平臺,日南慈德宮,66000,臺中市大甲區孟春里通天路152號,04-26814098,陳薰,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,215143.647,2697254.229,6601100
120.39856502535844,22.81065628275946,NP300,316630704,10708,0,"Aug 11, 2018 12:31:38 AM","Aug 11, 2018 12:31:38 AM","OPEN DATA-10708",內政資料開放平臺,麒麟巷天后宮,64000,高雄市燕巢區金山里麒麟巷一○號,07-6165256,林進強,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,188259.07,2523442.42,6402100
120.3840314053223,22.777123617465953,NP300,316629558,10708,0,"Aug 11, 2018 12:31:20 AM","Aug 11, 2018 12:31:20 AM","OPEN DATA-10708",內政資料開放平臺,北極真武殿,64000,高雄市燕巢區深水里臥牛巷二五號,07-6152189,許金發,玄天上帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,186751.6,2519735.34,6402100
120.7099131659766,24.154763512698462,NP300,316624019,10708,0,"Aug 11, 2018 12:30:19 AM","Aug 11, 2018 12:30:19 AM","OPEN DATA-10708",內政資料開放平臺,福德祠,66000,臺中市太平區新光里新光路7-1號,04-23981191,林永豐,土地公,道教,適用監督寺廟條例寺廟,管理人(住持)制,220521.42,2672193.45,6602700
121.45544015702693,25.039737916511157,NP300,316626206,10708,0,"Aug 11, 2018 12:30:38 AM","Aug 11, 2018 12:30:38 AM","OPEN DATA-10708",內政資料開放平臺,福德祠,65000,新北市新莊區恆安里11鄰中港路108號,02-29924684,林重信,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,295957.643,2770256.327,6500500
120.35752151702451,22.8161275058801,NP300,316623035,10708,0,"Aug 11, 2018 12:30:12 AM","Aug 11, 2018 12:30:12 AM","OPEN DATA-10708",內政資料開放平臺,龍鞍宮,64000,高雄市燕巢區尖山里過鞍巷46號,07-6163799,高明陽,北極玄天上帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,184048.22,2524066.01,6402100
120.96509613441478,24.807699624742234,NP300,316621728,10708,0,"Aug 11, 2018 12:30:05 AM","Aug 11, 2018 12:30:05 AM","OPEN DATA-10708",內政資料開放平臺,北辰宮,10018,新竹市北區仁德里4鄰北大路249號仁德里4鄰北大路249號,03-5223590,李清木,福德正神,道教,適用監督寺廟條例寺廟,其他,246471.34,2744478.75,1001802
120.95657984535377,24.676684202759827,NP300,316622207,10708,0,"Aug 11, 2018 12:30:07 AM","Aug 11, 2018 12:30:07 AM","OPEN DATA-10708",內政資料開放平臺,文衡宮,10005,苗栗縣三灣鄉內灣村6鄰1號,037-833489,林永沐,關聖帝君,道教,適用監督寺廟條例寺廟,其他,245605.77,2729967.99,1000516
121.44531724731458,25.03292824957805,NP300,316628172,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,新莊海山里福德宮,65000,新北市新莊區海山里新莊路637號,02-22011603,張家精,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,294938.626,2769498.659,6500500
121.40803609112955,24.934423227504958,NP300,316621940,10708,0,"Aug 11, 2018 12:30:06 AM","Aug 11, 2018 12:30:06 AM","OPEN DATA-10708",內政資料開放平臺,普陀淨苑,65000,新北市三峽區溪東里溪東路233巷47弄2號,02-86768796,連阿惠,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,291209.221,2758576.054,6500900
120.3814753950352,23.08629236431674,NP300,316621207,10708,0,"Aug 11, 2018 12:30:03 AM","Aug 11, 2018 12:30:03 AM","OPEN DATA-10708",內政資料開放平臺,神農廟,67000,臺南市山上區平陽里石子崎39號,06-5781201,黃滄江,神農大帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,186633.149,2553972.702,6702200
121.9189448063188,25.015207896150343,NP300,316628175,10708,0,"Aug 11, 2018 12:31:01 AM","Aug 11, 2018 12:31:01 AM","OPEN DATA-10708",內政資料開放平臺,德心宮,65000,新北市貢寮區雙玉里德心街10號,02-24941189,林顯德,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,342749.436,2767776.552,6502600
120.42704535685827,22.779660712672612,NP300,316624884,10708,0,"Aug 11, 2018 12:30:26 AM","Aug 11, 2018 12:30:26 AM","OPEN DATA-10708",內政資料開放平臺,禪海佛寺,64000,高雄市燕巢區深水里牧場路三三之一號,07-6155105,梁秀葉,三寶佛,佛教,適用監督寺廟條例寺廟,執事會,191169.52,2519998.54,6402100
119.56593579313996,23.565167904688597,NP300,316626436,10708,0,"Aug 11, 2018 12:30:41 AM","Aug 11, 2018 12:30:41 AM","OPEN DATA-10708",內政資料開放平臺,福德祠,10016,澎湖縣馬公市仁愛路福德巷啟明里3-1號,06-9275719,謝錦宗,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,103599.493,2607600.648,1001601
121.65989813078448,25.064682302412116,NP300,316625816,10708,0,"Aug 11, 2018 12:30:34 AM","Aug 11, 2018 12:30:34 AM","OPEN DATA-10708",內政資料開放平臺,慈航大師開山彌勒內院,65000,新北市汐止區秀峰里秀峰路245號,02-26413405,僧寬裕,釋迦牟尼,佛教,適用監督寺廟條例寺廟,管理人(住持)制,316576.15,2773104.347,6501100
121.63600155140907,25.161198649909657,NP300,316628328,10708,0,"Aug 11, 2018 12:31:03 AM","Aug 11, 2018 12:31:03 AM","OPEN DATA-10708",內政資料開放平臺,香員林福德宮,65000,新北市萬里區溪底里香員林17號後方,02-24925847,翁等賓,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,314114.827,2783783.708,6502800
120.95580390634103,24.831183805917952,NP300,316620899,10708,0,"Aug 11, 2018 12:30:02 AM","Aug 11, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,王先生廟,10018,新竹市北區古賢里3鄰東大路三段110巷15號,03-5319866,李正明,王先生,道教,適用監督寺廟條例寺廟,管理委員會制,245532.77,2747080.11,1001802
121.55758624853726,25.27711194480237,NP300,316630976,10708,0,"Aug 11, 2018 12:31:43 AM","Aug 11, 2018 12:31:43 AM","OPEN DATA-10708",內政資料開放平臺,老崩山天賜宮,65000,新北市石門區山溪里老崩山30號之1,02-26383912,蔡文賢,周倉聖爺,道教,適用監督寺廟條例寺廟,管理人(住持)制,306156.428,2796588.234,6502200
121.45509936680493,25.03456531408812,NP300,316631128,10708,0,"Aug 11, 2018 12:31:45 AM","Aug 11, 2018 12:31:45 AM","OPEN DATA-10708",內政資料開放平臺,文昌祠,65000,新北市新莊區文德里碧江街20號,02-29987556,黃林玲玲,文昌帝君,道教,適用監督寺廟條例寺廟,管理委員會制,295925.18,2769683.27,6500500
121.61628417472159,25.119388733124715,NP300,316626186,10708,0,"Aug 11, 2018 12:30:38 AM","Aug 11, 2018 12:30:38 AM","OPEN DATA-10708",內政資料開放平臺,慈聖佛堂,65000,新北市汐止區長青里八連路三段196號之1,02-26452203,李玉柱,彌勒祖師,一貫道,適用監督寺廟條例寺廟,管理委員會制,312148.247,2779143.27,6501100
120.56271961306771,24.07205458232044,NP300,316626614,10708,0,"Aug 11, 2018 12:30:42 AM","Aug 11, 2018 12:30:42 AM","OPEN DATA-10708",內政資料開放平臺,八卦山桃源洞指南宮,10007,彰化縣彰化市桃源里公園路２段280號,04-7224214,李子文,孚佑帝君,道教,適用監督寺廟條例寺廟,管理委員會制,205534.91,2663072.21,1000701
121.22636996461436,25.053107305031137,NP300,316626420,10708,0,"Aug 11, 2018 12:30:40 AM","Aug 11, 2018 12:30:40 AM","OPEN DATA-10708",內政資料開放平臺,福隆宮,68000,桃園市大園區埔心村4鄰1號,03-3812890,王榮華,開漳聖王,道教,適用監督寺廟條例寺廟,管理委員會制,272839.99,2771678.95,6800600
121.41298150612307,25.02138050037271,NP300,316631168,10708,0,"Aug 11, 2018 12:31:46 AM","Aug 11, 2018 12:31:46 AM","OPEN DATA-10708",內政資料開放平臺,合興宮,65000,新北市新莊區龍鳳里中正路893巷5號之2,02-29015520,陳義政,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,291679.368,2768209.241,6500500
120.76139733652123,24.10317705250951,NP300,316623719,10708,0,"Aug 11, 2018 12:30:17 AM","Aug 11, 2018 12:30:17 AM","OPEN DATA-10708",內政資料開放平臺,南屏山空空堂,66000,臺中市太平區長龍路2段南國巷121號,04-22794817,許木雲,道濟禪師,道教,適用監督寺廟條例寺廟,管理委員會制,225743.53,2666470.39,6602700
120.88417285364746,24.08184121862416,NP300,316631632,10708,0,"Aug 11, 2018 12:31:54 AM","Aug 11, 2018 12:31:54 AM","OPEN DATA-10708",內政資料開放平臺,山中禪寺,10008,南投縣國姓鄉長福村大長路232-2號,049-2432365,曾順連,西方三聖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,238223.02,2664091.71,1000810
120.30869852765106,23.098491025267634,NP300,316629057,10708,0,"Aug 11, 2018 12:31:13 AM","Aug 11, 2018 12:31:13 AM","OPEN DATA-10708",內政資料開放平臺,濟德佛院,67000,臺南市新市區大營里323號,06-5011175,朱伯昌,明明上帝,一貫道,適用監督寺廟條例寺廟,其他,179183.43,2555357.0,6702000
121.6654318643277,25.06970983916687,NP300,316623240,10708,0,"Aug 11, 2018 12:30:13 AM","Aug 11, 2018 12:30:13 AM","OPEN DATA-10708",內政資料開放平臺,虎形山福德宮,65000,新北市汐止區新昌里招商街1號,02-26435405,陳文祥,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,317131.716,2773663.971,6501100
121.81281960464915,24.7002174725105,NP300,316621871,10708,0,"Aug 11, 2018 12:30:06 AM","Aug 11, 2018 12:30:06 AM","OPEN DATA-10708",內政資料開放平臺,萬善堂,10002,宜蘭縣五結鄉孝威村孝威路406號,03-9501171,黃武助,萬善同公,道教,適用監督寺廟條例寺廟,管理人(住持)制,332245.768,2732817.564,1000209
120.97398359323728,24.804317057184708,NP300,316627689,10708,0,"Aug 11, 2018 12:30:55 AM","Aug 11, 2018 12:30:55 AM","OPEN DATA-10708",內政資料開放平臺,東寧宮,10018,新竹市東區東門街146號東門里11鄰東門街146號,03-5233257,莊燦耀,地藏王菩薩,佛教,適用監督寺廟條例寺廟,其他,247369.76,2744103.9,1001801
121.68394291396842,24.692213308349814,NP300,316622326,10708,0,"Aug 11, 2018 12:30:08 AM","Aug 11, 2018 12:30:08 AM","OPEN DATA-10708",內政資料開放平臺,貴林村福德廟,10002,宜蘭縣三星鄉貴林村貴林路59-2號,03-9895098,陳添如,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,319209.26,2731859.82,1000210
121.81978591495754,25.13392115556788,NP300,316630151,10708,0,"Aug 11, 2018 12:31:29 AM","Aug 11, 2018 12:31:29 AM","OPEN DATA-10708",內政資料開放平臺,蕃仔澳天福宮,65000,新北市瑞芳區深澳里深澳路197之3號,02-24974575,游文龍,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,332661.082,2780862.226,6501200
120.27957993371619,23.07745154248064,NP300,316631610,10708,0,"Aug 11, 2018 12:31:53 AM","Aug 11, 2018 12:31:53 AM","OPEN DATA-10708",內政資料開放平臺,社內清水宮,67000,臺南市新市區社內里164號,06-5998972,陳榮宗,清水祖師,道教,適用監督寺廟條例寺廟,管理委員會制,176188.94,2553041.5,6702000
121.8013167118939,25.11219125208339,NP300,316628262,10708,0,"Aug 11, 2018 12:31:02 AM","Aug 11, 2018 12:31:02 AM","OPEN DATA-10708",內政資料開放平臺,龍山福德宮,65000,新北市瑞芳區龍山里逢甲路350之1號,09-78782596,蔡樹,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,330813.0,2778444.0,6501200
120.40428041451489,22.601864536601052,NP300,316624555,10708,0,"Aug 11, 2018 12:30:23 AM","Aug 11, 2018 12:30:23 AM","OPEN DATA-10708",內政資料開放平臺,壽山天后宮,64000,高雄市大寮區立隆街25號,07-3861823,蔡勝三,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,188753.01,2500319.89,6401400
120.33713694102214,22.75119515065742,NP300,316628721,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,中路林中安宮,64000,高雄市燕巢區鳳雄里中路巷五號,07-6152012,張清一,媽祖,道教,適用監督寺廟條例寺廟,管理委員會制,181923.42,2516884.96,6402100
120.34612439268506,22.75856567385685,NP300,316628758,10708,0,"Aug 11, 2018 12:31:09 AM","Aug 11, 2018 12:31:09 AM","OPEN DATA-10708",內政資料開放平臺,元帥府,64000,高雄市燕巢區鳳雄里鳳龍巷二六之六號,07-6153726,李國治,陳府二元帥爺公,道教,適用監督寺廟條例寺廟,管理委員會制,182850.07,2517697.03,6402100
121.46478475235355,25.065038258379197,NP300,316625902,10708,0,"Aug 11, 2018 12:30:35 AM","Aug 11, 2018 12:30:35 AM","OPEN DATA-10708",內政資料開放平臺,代天府,65000,新北市新莊區化成路557號(暫厝),09-16031234,陳有義,五府千歲,道教,適用監督寺廟條例寺廟,管理人(住持)制,296890.976,2773061.923,6500500
120.32467853597751,23.07714281808677,NP300,316626688,10708,0,"Aug 11, 2018 12:30:43 AM","Aug 11, 2018 12:30:43 AM","OPEN DATA-10708",內政資料開放平臺,代天府,67000,臺南市新市區潭頂里257號,06-5898635,林崑龍,池府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,180809.54,2552985.25,6702000
121.80382960793072,25.109105613239073,NP300,316626152,10708,0,"Aug 11, 2018 12:30:38 AM","Aug 11, 2018 12:30:38 AM","OPEN DATA-10708",內政資料開放平臺,龍巖宮,65000,新北市瑞芳區龍川里一坑路30號,02-24872807,李葉玉英,清水祖師,佛教,適用監督寺廟條例寺廟,管理委員會制,331068.472,2778103.709,6501200
121.50129713375858,25.000625595290657,NP300,316625300,10708,0,"Aug 11, 2018 12:30:29 AM","Aug 11, 2018 12:30:29 AM","OPEN DATA-10708",內政資料開放平臺,財團法人新北市中和廣濟宮,65000,新北市中和區枋寮里中和路95號,02-22499862,游炎川,開漳聖王,道教,適用監督寺廟條例寺廟,其他,300601.092,2765940.409,6500300
121.42238777083055,25.02361061727476,NP300,316625760,10708,0,"Aug 11, 2018 12:30:34 AM","Aug 11, 2018 12:30:34 AM","OPEN DATA-10708",內政資料開放平臺,新莊後港福德宮,65000,新北市新莊區南港里後港二路18之1號,02-22025921,李正家,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,292627.918,2768459.185,6500500
121.40878995841318,25.033121622875726,NP300,316628539,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,新莊聖武堂,65000,新北市新莊區丹鳳里壽山路79號,02-29080357,林同順,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,291252.414,2769508.452,6500500
